title,author,avg_rating,genre,published_year,price,currency,cover_url,link
"The Talisman (The Talisman, #1)",Stephen        King,4.11,Fiction,2012-07-05,6.99,EUR,http://books.google.com/books/content?id=6kTyY_AvjrIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/59219.The_Talisman
The Taming of the Shrew,William Shakespeare,4.11,Drama,2014-01-20,,NAN,http://books.google.com/books/content?id=0VBkAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/47021.The_Taming_of_the_Shrew
The Tell-Tale Heart and Other Writings,Edgar Allan Poe,4.19,Fiction,2015.0,,NAN,http://books.google.com/books/content?id=bEmMCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/391729.The_Tell_Tale_Heart_and_Other_Writings
The Tempest,William Shakespeare,4.11,Drama,2005-10,0.9,EUR,http://books.google.com/books/content?id=gMMFCAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/12985.The_Tempest
The Tesseract,Alex Garland,4.11,Fiction,2005-07-05,,NAN,http://books.google.com/books/content?id=zM0O7OHxRpcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/243257.The_Tesseract
The Things They Carried,Tim O'Brien,4.14,Fiction,2015.0,,NAN,http://books.google.com/books/content?id=4hFhCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/133518.The_Things_They_Carried
The Thirteenth Tale,Diane Setterfield,3.98,Fiction,2007.0,,NAN,http://books.google.com/books/content?id=9s9cfPrg4z0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/40440.The_Thirteenth_Tale
The Thorn Birds,Colleen McCullough,4.25,Nan,1978.0,,NAN,,https://www.goodreads.com/book/show/3412.The_Thorn_Birds
The Three Musketeers,Alexandre Dumas,4.1,Nan,1878.0,,NAN,http://books.google.com/books/content?id=KW0YAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7190.The_Three_Musketeers
The Three Witches and the Master,Max Nowaz,4.11,Nan,,,NAN,,https://www.goodreads.com/book/show/156150514-the-three-witches-and-the-master
The Time Machine,H.G. Wells,3.89,Education,2019.0,,NAN,http://books.google.com/books/content?id=aPOKDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/2493.The_Time_Machine
The Time Traveler's Wife,Audrey Niffenegger,4.0,Fiction,2003.0,,NAN,http://books.google.com/books/content?id=n2RhAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/18619684-the-time-traveler-s-wife
"The Titan’s Curse (Percy Jackson and the Olympians, #3)",Rick Riordan,4.37,Juvenile Fiction,2007.0,,NAN,http://books.google.com/books/content?id=OcyOEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/561456.The_Titan_s_Curse
The Trial,Franz Kafka,3.94,Fiction,2012.0,7.07,EUR,http://books.google.com/books/content?id=ac58euQ72lIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/17690.The_Trial
The Trigger: Hunting the Assassin Who Brought the World to War,Tim Butcher,4.11,Biography & Autobiography,2014-06-03,,NAN,http://books.google.com/books/content?id=-szbAgAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/18300212-the-trigger
The Truth About Forever,Sarah Dessen,4.11,Young Adult Fiction,2006-04-06,,NAN,http://books.google.com/books/content?id=XKLOoEh-XvQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/51737.The_Truth_About_Forever
The Twilight Collection,Stephenie Meyer,4.11,Juvenile Fiction,2009-10-27,,NAN,http://books.google.com/books/content?id=mKfDFa8r3pYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/690926.The_Twilight_Collection
"The Two Towers (The Lord of the Rings, #2)",J.R.R. Tolkien,4.11,Young Adult Fiction,2012-02-15,,NAN,http://books.google.com/books/content?id=12e8PJ2T7sQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/222910.The_Two_Towers
"The Ultimate Hitchhiker’s Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1-5)",Douglas Adams,4.38,Fiction,2002.0,,NAN,http://books.google.com/books/content?id=Fu2VnsEW8S0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/13.The_Ultimate_Hitchhiker_s_Guide_to_the_Galaxy
The Unbearable Lightness of Being,Milan Kundera,4.11,Fiction,2020.0,10.99,EUR,http://books.google.com/books/content?id=Ufv_DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/9717.The_Unbearable_Lightness_of_Being
"The Unbecoming of Mara Dyer (Mara Dyer, #1)",Michelle Hodkin,4.11,Juvenile Fiction,2011-09-27,,NAN,http://books.google.com/books/content?id=ICLghxJ7k4wC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/11408650-the-unbecoming-of-mara-dyer
"The Vampire Lestat (The Vampire Chronicles, #2)",Anne Rice,4.11,Fiction,2011.0,11.13,EUR,http://books.google.com/books/content?id=4Ley0jjlZ-4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/43814.The_Vampire_Lestat
The Velveteen Rabbit,Margery Williams Bianco,4.31,Juvenile Fiction,2011.0,,NAN,http://books.google.com/books/content?id=tyz8AM7Dj8EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/144974.The_Velveteen_Rabbit
The Very Hungry Caterpillar,Eric Carle,4.34,Juvenile Fiction,2016.0,5.04,EUR,http://books.google.com/books/content?id=XP1EDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/4948.The_Very_Hungry_Caterpillar
The Very Secret Society of Irregular Witches,Sangu Mandanna,4.11,Fiction,2022-08-23,7.49,EUR,http://books.google.com/books/content?id=eu5sEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/60018635-the-very-secret-society-of-irregular-witches
The Virgin Suicides,Jeffrey Eugenides,3.78,Fiction,1993.0,11.47,EUR,http://books.google.com/books/content?id=Pf1xhp6u-w0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/10956.The_Virgin_Suicides
"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",C.S. Lewis,4.11,Juvenile Fiction,2022-08-01,,NAN,http://books.google.com/books/content?id=u5N_EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/140225.The_Voyage_of_the_Dawn_Treader
The War of the Worlds,H.G. Wells,4.11,Nan,1953,,NAN,,https://www.goodreads.com/book/show/8909.The_War_of_the_Worlds
The Warm Hands of Ghosts,Katherine Arden,4.11,Fiction,2024-02-13,,NAN,http://books.google.com/books/content?id=87G-EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/154462576-the-warm-hands-of-ghosts
The Wasp Factory,Iain Banks,3.75,Fiction,2013.0,,NAN,http://books.google.com/books/content?id=t69zKBBe9OsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/567678.The_Wasp_Factory
The Waste Land,T.S. Eliot,4.11,Poetry,2021-02-16,,NAN,http://books.google.com/books/content?id=-OEsEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/34080.The_Waste_Land
The Waves,Virginia Woolf,4.11,Fiction,2000,,NAN,http://books.google.com/books/content?id=G708Q0sSPjwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/46114.The_Waves
"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,4.66,Fiction,2010.0,9.27,EUR,http://books.google.com/books/content?id=OHclhBVv-X4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7235533-the-way-of-kings
"The Wedding (The Notebook, #2)",Nicholas Sparks,4.11,Fiction,2013-04-18,2.99,EUR,http://books.google.com/books/content?id=M9tARpafXOIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/3466.The_Wedding
"The Well of Ascension (Mistborn, #2)",Brandon Sanderson,4.11,Fiction,2010-04-01,9.27,EUR,http://books.google.com/books/content?id=Y-41Q9zk32kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/68429.The_Well_of_Ascension
The Westing Game,Ellen Raskin,4.11,Juvenile Fiction,2020-10-13,8.44,EUR,http://books.google.com/books/content?id=CEy5DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/902.The_Westing_Game
The White Tiger,Aravind Adiga,4.11,Nan,2012,,NAN,http://books.google.com/books/content?id=QNzfMgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/1768603.The_White_Tiger
"The Wicked King (The Folk of the Air, #2)",Holly Black,4.11,Nan,,,NAN,,https://www.goodreads.com/book/show/26032887-the-wicked-king
The Wind in the Willows,Kenneth Grahame,4.02,Fiction,2010.0,6.11,EUR,http://books.google.com/books/content?id=3iiQDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5659.The_Wind_in_the_Willows
The Wind-Up Bird Chronicle,Haruki Murakami,4.14,Fiction,2011.0,8.99,EUR,http://books.google.com/books/content?id=-0tzfDCatVEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/11275.The_Wind_Up_Bird_Chronicle
"The Winds of War (The Henry Family, #1)",Herman Wouk,4.11,Biography & Autobiography,2007,,NAN,http://books.google.com/books/content?id=dn33zJ6R7hcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/21484.The_Winds_of_War
The Winter of Frankie Machine,Don Winslow,4.11,Fiction,2010-12-23,8.99,EUR,http://books.google.com/books/content?id=xiHLFuEONPUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/164760.The_Winter_of_Frankie_Machine
"The Wise Man's Fear (The Kingkiller Chronicle, #2)",Patrick Rothfuss,4.55,Fiction,2011.0,8.25,EUR,http://books.google.com/books/content?id=6FmJEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/1215032.The_Wise_Man_s_Fear
The Witch of Blackbird Pond,Elizabeth George Speare,4.11,Juvenile Fiction,1958,,NAN,http://books.google.com/books/content?id=6WGTMG3bF88C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/703292.The_Witch_of_Blackbird_Pond
The Witches,Roald Dahl,4.18,Juvenile Fiction,2007.0,7.99,EUR,http://books.google.com/books/content?id=GD--o2F8IcoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/6327.The_Witches
"The Witching Hour (Lives of the Mayfair Witches, #1)",Anne Rice,4.11,Fiction,2010-11-17,6.91,EUR,http://books.google.com/books/content?id=hFT7yV3zAeUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/11901.The_Witching_Hour
"The Woman in Cabin 10 (Lo Blacklock, #1)",Ruth Ware,3.72,Fiction,2017.0,9.99,EUR,http://books.google.com/books/content?id=-0AzDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/28187230-the-woman-in-cabin-10
The Woman in White,Wilkie Collins,4.11,Fiction,1991-10-15,,NAN,http://books.google.com/books/content?id=BW1aAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/5890.The_Woman_in_White
The Woman in the Window,A.J. Finn,3.94,Fiction,2018.0,6.29,EUR,http://books.google.com/books/content?id=ttItDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/40389527-the-woman-in-the-window
"The Wonderful Wizard of Oz (Oz, #1)",L. Frank Baum,4.0,Art,2001.0,,NAN,http://books.google.com/books/content?id=jtp216JpYZgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/236093.The_Wonderful_Wizard_of_Oz
The World According to Garp,John Irving,4.11,Fiction,1981.0,,NAN,http://books.google.com/books/content?id=icBO1tb76DsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/7069.The_World_According_to_Garp
The Yellow Wallpaper and Other Stories,Charlotte Perkins Gilman,4.11,Fiction,2012-03-01,0.92,EUR,http://books.google.com/books/content?id=3Y28AQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/99300.The_Yellow_Wallpaper_and_Other_Stories
The Zombie Room,R.D. Ronald,3.92,Suspense Fiction,2012.0,,NAN,,https://www.goodreads.com/book/show/29908754-the-zombie-room
Their Eyes Were Watching God,Zora Neale Hurston,3.99,Fiction,2022.0,,NAN,http://books.google.com/books/content?id=GH1_EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/37415.Their_Eyes_Were_Watching_God
Then She Was Gone,Lisa Jewell,4.04,Fiction,2018.0,,NAN,http://books.google.com/books/content?id=At0vDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/35297426-then-she-was-gone
"These Is My Words: The Diary of Sarah Agnes Prine, 1881-1901, Arizona Territories (Sarah Agnes Prine, #1)",Nancy E. Turner,4.11,Fiction,2014-07-10,3.99,EUR,http://books.google.com/books/content?id=EX8dAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/348225.These_Is_My_Words
"They Both Die at the End (They Both Die at the End, #1)",Adam Silvera,4.11,Young Adult Fiction,2023-11-07,,NAN,http://books.google.com/books/content?id=f_wC0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/33385229-they-both-die-at-the-end
"Things Fall Apart (The African Trilogy, #1)",Chinua Achebe,3.74,Fiction,1986.0,,NAN,http://books.google.com/books/content?id=mKhZAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/37781.Things_Fall_Apart
"Think Twice (Myron Bolitar, #12)",Harlan Coben,4.11,Fiction,2024-05-23,8.99,EUR,http://books.google.com/books/content?id=MgXREAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/198494009-think-twice
Thirteen Reasons Why,Jay Asher,3.84,Young Adult Fiction,2016.0,10.11,EUR,http://books.google.com/books/content?id=3tFQDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/29844228-thirteen-reasons-why
This Is How You Lose the Time War,Amal El-Mohtar,4.11,Fiction,2019-07-16,5.49,EUR,http://books.google.com/books/content?id=MLiXDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/43352954-this-is-how-you-lose-the-time-war
This Lullaby,Sarah Dessen,4.11,Juvenile Fiction,2011-08-04,3.99,EUR,http://books.google.com/books/content?id=u5za98DheW8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/22205.This_Lullaby
Those Empty Eyes,Charlie Donlea,4.11,Fiction,2023-05-04,4.49,EUR,http://books.google.com/books/content?id=z_6pEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/62984900-those-empty-eyes
"Thoughtless (Thoughtless, #1)",S.C. Stephens,4.11,Fiction,2015-02-16,8.99,EUR,http://books.google.com/books/content?id=60joBAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/13517535-thoughtless
Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,Greg Mortenson,4.11,Biography & Autobiography,2008-01-03,9.49,EUR,http://books.google.com/books/content?id=qMxjqhMOLJsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/49436.Three_Cups_of_Tea
"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,4.18,Fiction,2012.0,10.04,EUR,http://books.google.com/books/content?id=I8ydHVJiobIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7896527-throne-of-glass
Thus Spoke Zarathustra,Friedrich Nietzsche,4.11,Philosophy,1974-02-28,9.49,EUR,http://books.google.com/books/content?id=a9VxKgui0mEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/51893.Thus_Spoke_Zarathustra
"Tiger's Curse (The Tiger Saga, #1)",Colleen Houck,4.11,Juvenile Fiction,2011-06-09,3.99,EUR,http://books.google.com/books/content?id=nL8rgvK_LpAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/9284655-tiger-s-curse
"To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1)",Jenny Han,4.11,Juvenile Fiction,2018-10-04,,NAN,http://books.google.com/books/content?id=Uh9zDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/15749186-to-all-the-boys-i-ve-loved-before
To Kill a Mockingbird,Harper Lee,4.26,Alabama,1982.0,,NAN,http://books.google.com/books/content?id=3t5dtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/2657.To_Kill_a_Mockingbird
To the Lighthouse,Virginia Woolf,4.11,Fiction,2017-10-19,3.99,EUR,http://books.google.com/books/content?id=BkGFDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/59716.To_the_Lighthouse
Tokyo: The Devil of Nanking,Mo Hayder,4.11,British,2004,,NAN,http://books.google.com/books/content?id=W1OhAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,https://www.goodreads.com/book/show/6347010-tokyo
"Torment (Fallen, #2)",Lauren Kate,4.11,Young Adult Fiction,2013-12-10,,NAN,http://books.google.com/books/content?id=IYApAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/7740152-torment
Trainspotting,Irvine Welsh,4.11,Art,2008-11,31.02,EUR,http://books.google.com/books/content?id=VVrWCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/23955.Trainspotting
"Trainspotting (Mark Renton, #2)",Irvine Welsh,4.11,Fiction,2017-02-14,,NAN,http://books.google.com/books/content?id=JKodDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/135836.Trainspotting
Travels with Charley: In Search of America,John Steinbeck,4.11,Travel,2001-03-01,9.49,EUR,http://books.google.com/books/content?id=mqKGH9vGfx4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/5306.Travels_with_Charley
Treasure Island,Robert Louis Stevenson,3.85,Nan,1949.0,,NAN,,https://www.goodreads.com/book/show/295.Treasure_Island
"Truth (Consequences, #2)",Aleatha Romig,4.11,Nan,,,NAN,,https://www.goodreads.com/book/show/16070018-truth
Tuck Everlasting,Natalie Babbitt,3.91,Juvenile Fiction,2010.0,,NAN,http://books.google.com/books/content?id=4hTN-IEZy4kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,https://www.goodreads.com/book/show/84981.Tuck_Everlasting
